,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
3126,2017,7636,3387,Nicolas N&#039;Koulou,a,DC,1170.0,0.0,0.0,2.0,0.0,0.0,0.2094437852501868,0.055821049958467296,0.0,0.6841524057090281,0.0
3275,2017,7648,3387,Nicolas N&#039;Koulou,h,DC,1260.0,0.0,0.0,2.0,0.0,0.0,0.2094437852501868,0.055821049958467296,0.0,0.6841524057090281,0.0
3659,2017,7653,3387,Nicolas N&#039;Koulou,a,DC,1350.0,1.0,0.0,3.0,0.0,0.0,0.5038474574685095,0.055821049958467296,3.0,1.5673634223639965,3.0
3717,2017,7668,3387,Nicolas N&#039;Koulou,h,DC,1440.0,1.0,0.0,3.0,1.0,0.0,0.5038474574685095,0.055821049958467296,3.0,1.0673634223639965,0.0
4078,2017,7677,3387,Nicolas N&#039;Koulou,a,DC,1530.0,1.0,0.0,5.0,1.0,0.0,0.6369986757636068,0.055821049958467296,3.0,1.4668170772492886,0.0
4325,2017,7688,3387,Nicolas N&#039;Koulou,h,DC,1620.0,1.0,0.0,7.0,2.0,0.0,0.7053902149200437,0.055821049958467296,3.0,1.1719916947185993,0.0
4438,2017,7690,3387,Nicolas N&#039;Koulou,h,DC,1710.0,1.0,0.0,8.0,2.0,0.0,0.7420130446553227,0.055821049958467296,3.0,1.2818601839244366,0.0
4770,2017,7708,3387,Nicolas N&#039;Koulou,a,DC,1800.0,1.0,0.0,8.0,2.0,0.0,0.7420130446553227,0.5895283110439775,3.0,1.8155674450099468,0.0
4920,2017,7710,3387,Nicolas N&#039;Koulou,h,DC,1890.0,1.0,0.0,9.0,2.0,0.0,0.8798061236739155,0.5895283110439775,3.0,2.2289466820657253,0.0
5144,2017,7728,3387,Nicolas N&#039;Koulou,a,DC,1980.0,1.0,0.0,10.0,2.0,0.0,0.9620387256145473,0.5895283110439775,3.0,2.475644487887621,0.0
5554,2017,7738,3387,Nicolas N&#039;Koulou,h,DC,2070.0,1.0,0.0,10.0,2.0,0.0,0.9620387256145473,0.5895283110439775,3.0,2.475644487887621,0.0
5670,2017,7746,3387,Nicolas N&#039;Koulou,h,DC,2160.0,2.0,0.0,11.0,2.0,0.0,1.0776750072836871,0.6154489535838363,6.0,2.8484739754348993,3.0
5938,2017,7750,3387,Nicolas N&#039;Koulou,a,DC,2250.0,2.0,0.0,11.0,2.0,0.0,1.0776750072836871,0.6154489535838363,6.0,2.8484739754348993,0.0
6119,2017,7777,3387,Nicolas N&#039;Koulou,a,DC,2340.0,2.0,0.0,13.0,2.0,0.0,1.1721915751695628,0.6154489535838363,6.0,3.1320236790925264,0.0
6503,2017,7783,3387,Nicolas N&#039;Koulou,h,DC,2430.0,2.0,0.0,13.0,2.0,0.0,1.1721915751695628,0.6154489535838363,6.0,3.1320236790925264,0.0
6789,2017,7797,3387,Nicolas N&#039;Koulou,a,DC,2520.0,2.0,0.0,14.0,2.0,0.0,1.2892527729272838,0.6154489535838363,6.0,3.4832072723656893,0.0
7086,2017,7805,3387,Nicolas N&#039;Koulou,h,DC,2568.0,2.0,0.0,14.0,2.0,0.0,1.2892527729272838,0.6154489535838363,6.0,3.4832072723656893,0.0
7287,2017,7817,3387,Nicolas N&#039;Koulou,a,DC,2658.0,2.0,0.0,15.0,2.0,0.0,1.307702492922544,0.6154489535838363,6.0,3.53855643235147,0.0
7626,2017,7826,3387,Nicolas N&#039;Koulou,h,DC,2722.0,2.0,0.0,15.0,2.0,0.0,1.307702492922544,0.6330631263554093,6.0,3.556170605123043,0.0
7872,2017,7838,3387,Nicolas N&#039;Koulou,a,DC,2812.0,2.0,0.0,15.0,2.0,0.0,1.307702492922544,0.6330631263554093,6.0,3.556170605123043,0.0
8135,2017,7843,3387,Nicolas N&#039;Koulou,h,DC,2902.0,2.0,0.0,15.0,2.0,0.0,1.307702492922544,0.6330631263554093,6.0,3.556170605123043,0.0
8338,2017,7858,3387,Nicolas N&#039;Koulou,a,DC,2992.0,2.0,0.0,15.0,2.0,0.0,1.307702492922544,0.6330631263554093,6.0,3.556170605123043,0.0
8513,2017,7867,3387,Nicolas N&#039;Koulou,h,DC,3082.0,2.0,0.0,15.0,3.0,0.0,1.307702492922544,0.6330631263554093,6.0,3.056170605123043,0.0
8851,2017,7878,3387,Nicolas N&#039;Koulou,a,DC,3172.0,2.0,0.0,15.0,3.0,0.0,1.307702492922544,0.6481784405186769,6.0,3.0712859192863107,0.0
