,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
2954,2017,7622,1523,Danilo D&#039;Ambrosio,h,DR,1076.0,1.0,1.0,9.0,2.0,0.0,0.6690305750817057,0.34173354506492604,4.0,1.3488252703100443,0.0
3081,2017,7631,1523,Danilo D&#039;Ambrosio,a,DR,1166.0,1.0,2.0,9.0,2.0,0.0,0.6690305750817057,0.47828345000743855,5.0,1.4853751752525568,1.0
3362,2017,7644,1523,Danilo D&#039;Ambrosio,h,DR,1256.0,1.0,2.0,9.0,2.0,0.0,0.6690305750817057,0.47828345000743855,5.0,1.4853751752525568,0.0
3490,2017,7652,1523,Danilo D&#039;Ambrosio,a,DR,1333.0,1.0,2.0,9.0,2.0,0.0,0.6690305750817057,0.6911642700433729,5.0,1.6982559952884912,0.0
3692,2017,7665,1523,Danilo D&#039;Ambrosio,h,DR,1423.0,1.0,2.0,9.0,3.0,0.0,0.6690305750817057,0.7288046739995477,5.0,1.235896399244666,0.0
4057,2017,7676,1523,Danilo D&#039;Ambrosio,a,DL,1513.0,1.0,2.0,10.0,3.0,0.0,0.776590226218104,0.754387157037854,5.0,1.5841578356921673,0.0
5022,2017,7714,1523,Danilo D&#039;Ambrosio,a,DR,1590.0,1.0,2.0,10.0,3.0,0.0,0.776590226218104,0.754387157037854,5.0,1.5841578356921673,0.0
5153,2017,7720,1523,Danilo D&#039;Ambrosio,h,DR,1680.0,1.0,2.0,10.0,3.0,0.0,0.776590226218104,0.893837513402104,5.0,1.7236081920564175,0.0
5482,2017,7731,1523,Danilo D&#039;Ambrosio,h,DL,1770.0,1.0,2.0,11.0,3.0,0.0,0.8427548389881845,0.9743296969681975,5.0,2.0025942139327526,0.0
5660,2017,7745,1523,Danilo D&#039;Ambrosio,a,DL,1860.0,1.0,2.0,12.0,4.0,0.0,1.5085459928959604,1.0069128703325982,5.0,3.532550849020481,0.0
5858,2017,7757,1523,Danilo D&#039;Ambrosio,h,DL,1950.0,1.0,2.0,13.0,4.0,0.0,1.5398702900856729,1.0069128703325982,5.0,3.6265237405896187,0.0
6322,2017,7774,1523,Danilo D&#039;Ambrosio,h,DL,2040.0,1.0,2.0,13.0,4.0,0.0,1.5398702900856729,1.0069128703325982,5.0,3.6265237405896187,0.0
6425,2017,7785,1523,Danilo D&#039;Ambrosio,a,DL,2130.0,1.0,2.0,13.0,4.0,0.0,1.5398702900856729,1.0069128703325982,5.0,3.6265237405896187,0.0
6667,2017,7791,1523,Danilo D&#039;Ambrosio,h,DL,2220.0,1.0,2.0,14.0,4.0,0.0,1.6174432691186662,1.0069128703325982,5.0,3.8592426776885986,0.0
6959,2017,7764,1523,Danilo D&#039;Ambrosio,a,DL,2281.0,1.0,2.0,15.0,4.0,0.0,1.6820040848106141,1.0069128703325982,5.0,4.052925124764442,0.0
7098,2017,7805,1523,Danilo D&#039;Ambrosio,a,DL,2371.0,1.0,2.0,15.0,4.0,0.0,1.6820040848106141,1.0069128703325982,5.0,4.052925124764442,0.0
7310,2017,7812,1523,Danilo D&#039;Ambrosio,a,DC,2459.0,1.0,2.0,16.0,4.0,0.0,1.7019607648253436,1.037766000255942,5.0,4.143648294731975,0.0
7463,2017,7821,1523,Danilo D&#039;Ambrosio,h,DC,2549.0,1.0,2.0,16.0,4.0,0.0,1.7019607648253436,1.0774373766034837,5.0,4.183319671079516,0.0
7829,2017,7834,1523,Danilo D&#039;Ambrosio,a,DL,2639.0,1.0,2.0,16.0,4.0,0.0,1.7019607648253436,1.4129234906285997,5.0,4.518805785104632,0.0
7956,2017,7842,1523,Danilo D&#039;Ambrosio,h,DL,2729.0,1.0,3.0,16.0,4.0,0.0,1.7019607648253436,1.9231241103261705,6.0,5.029006404802203,1.0
8422,2017,7866,1523,Danilo D&#039;Ambrosio,h,DL,2819.0,1.0,3.0,16.0,5.0,0.0,1.7019607648253436,1.9231241103261705,6.0,4.529006404802203,0.0
8782,2017,7875,1523,Danilo D&#039;Ambrosio,a,DL,2909.0,1.0,3.0,16.0,5.0,0.0,1.7019607648253436,1.9231241103261705,6.0,4.529006404802203,0.0
