,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
5498,2016,3577,1523,Danilo D&#039;Ambrosio,h,ML,1526.0,1.0,1.0,17.0,2.0,0.0,1.1051536053419109,1.432841535657644,4.0,3.748302351683378,0.0
5692,2016,3585,1523,Danilo D&#039;Ambrosio,a,DL,1574.0,1.0,1.0,19.0,2.0,0.0,1.1840819567441936,1.8906479738652704,4.0,4.442893844097853,0.0
6022,2016,3598,1523,Danilo D&#039;Ambrosio,h,DC,1664.0,1.0,2.0,19.0,3.0,0.0,1.1840819567441936,2.8776257894933224,5.0,4.9298716597259045,1.0
6192,2016,3605,1523,Danilo D&#039;Ambrosio,a,DR,1754.0,1.0,2.0,19.0,3.0,0.0,1.1840819567441936,2.8776257894933224,5.0,4.9298716597259045,0.0
6366,2016,3612,1523,Danilo D&#039;Ambrosio,h,DR,1844.0,1.0,2.0,21.0,3.0,0.0,1.2683328613638873,2.9362251460552216,5.0,5.241223730146885,0.0
6545,2016,3625,1523,Danilo D&#039;Ambrosio,a,DR,1934.0,1.0,2.0,21.0,3.0,0.0,1.2683328613638873,3.009094163775444,5.0,5.314092747867107,0.0
6975,2016,3640,1523,Danilo D&#039;Ambrosio,h,DR,2024.0,1.0,3.0,22.0,3.0,0.0,1.281437723897397,3.0974401980638504,6.0,5.441753369756043,1.0
7135,2016,3645,1523,Danilo D&#039;Ambrosio,a,DR,2114.0,2.0,3.0,23.0,3.0,0.0,1.3620848199352618,3.0974401980638504,9.0,5.683694657869637,3.0
7244,2016,3659,1523,Danilo D&#039;Ambrosio,h,DR,2204.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.0974401980638504,12.0,8.581802365370095,3.0
7512,2016,3667,1523,Danilo D&#039;Ambrosio,a,DR,2294.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.0974401980638504,12.0,8.581802365370095,0.0
7918,2016,3677,1523,Danilo D&#039;Ambrosio,h,DR,2384.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.0974401980638504,12.0,8.581802365370095,0.0
8097,2016,3687,1523,Danilo D&#039;Ambrosio,a,DR,2474.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.144537065178156,12.0,8.6288992324844,0.0
8229,2016,3700,1523,Danilo D&#039;Ambrosio,h,DR,2564.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.144537065178156,12.0,8.6288992324844,0.0
8622,2016,3707,1523,Danilo D&#039;Ambrosio,a,DC,2654.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.1842408068478107,12.0,8.668602974154055,0.0
8872,2016,3721,1523,Danilo D&#039;Ambrosio,h,DR,2744.0,3.0,3.0,25.0,3.0,0.0,2.3281207224354143,3.1842408068478107,12.0,8.668602974154055,0.0
